date,text,id,label/0,label/1,label/2,label/3,label/4,label/5,label/6,label/7,label/8,label/9,label/10,label/11,label/12,label/13,label/14,label/15,label/16,label/17,label/18,label_name/0,label_name/1,label_name/2,label_name/3,label_name/4,label_name/5
2019-09-29,Really fed up with {@AT T@} and {@DIRECTV@} . Bought time to cancel both after 20 years,1178366962570862600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,,
2019-09-29,NYPD officer dies after being shot 3 times in the Bronx; suspect also killed: police {{URL}} via {@PIX11 News@} .......R.I.P. Officer Mulkeen and condolences to his family and friends.  To Mayor DiBlasio:  Shame on you for promoting the masses to DISrespect the police!,1178367416574693400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-09-29,"Seeing the job Benitez did at Newcastle, and now Rodgers at Leicester, why aren’t {@Everton@} trying to get that calibre of Manager in... rather than rubbish we’ve tried so far!!!",1178367616001433600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-09-29,Great video from {@IGN@} on the making our new {@Call of Duty@} #ModernWarfare #CaptainPrice - played masterfully by {@Barry Sloane@} ! You all are in for a treat come 10/25 - follow Barry and check his new show {@Bluff City Law@} ! {{URL}},1178367867970113500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,,
2019-09-29,"A year ago you helped us with the unveiling of the Blue Ink Media brand. Thank you {{USERNAME}} for being so kind and generous to us.   #blueinkmedia #blueinkdotng #addingvaluetoabujalifestyle #instagood @ Abuja, Nigeria {{URL}} ",1178368839328948200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,,
2019-09-29,Check out  Book Review Tech Adjacent by Mushambi Mutuma  on {{URL}} via {{USERNAME}} Sunday s we catch up on unread article s,1178398587786600400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
2019-09-29,. {@LANDON COLLINS@} Did you even get off the plane today? Don’t think anyone even noticed you out there until you tried to be a big dog after the game was over. Hope you and Ereck are having fun at 0-4!,1178427111402623000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-09-29,Anyone see {@Marlon Humphrey@} lockdown obj for 3 yards the whole game. Till dude had a 17yd catch in garbage time. So 20 yards yippee. Also pinned OBJ to the ground for over a 3 count and dude couldn’t move. Talk about little boying the vet all day in every which way. #Shadowed,1178427261210517500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-09-29,End clampdown: Kashmir media. Communications blockade that has been in place for over 50 days has hampered the work of Kashmiri journalists.  #StandWithKashmir #KashmirIssue {@Iceland at UN@} {{USERNAME}} #StandForKashmir #KashmirBleedsUNSleeps {{URL}},1178428074477736000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-09-29,"I had so much fun at {{USERNAME}} on Saturday.  And partied with friends barcode_rva ROAR after party. I  just woke up sooo. Time to eat, do laundry  and begin working on photos.  Stay tuned. #popmyflash #gaygeek… {{URL}} ",1178458619978891300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,diaries_&_daily_life,youth_&_student_life,,,,
2019-09-30,. {@NIC@} Ministry of Company affairs sends OTP for email verification and has validity of 10 minutes. And in those 10 minutes mail never reaches the {{URL}} inbox. I am just fed up of trying. What to do don’t understand?,1178609213888553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
2019-10-01,Check out Bradford Exchange- Green Bay Packers Brett Farve Plate- Back to Titletown w.COA {{URL}} via {{USERNAME}},1178909010981994500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-01,"ICYMI: {@Olivia Reiner@} calls it a  vibe  that has changed in the Packers locker room from last year. Listen to her break down the reasons for that shift, the new-look Green Bay defense and a lot more on today s Expert Tuesday. {{URL}} ",1179181700560982000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-01,I keep hearing about Baylor Scott & White clinics sending huge out of network bills... this is exactly why we need Medicare For All and . {@Elizabeth Warren@} will lead that fight as President...the #BlueTsunami2020 will finally flip the Senate #UnrigTheSystem {{URL}},1179182616722972700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-02,Horrible captaincy by {@Sarfaraz Ahmed@} didn’t understand why he did not ask Shinwari to bowl when his economy was way better then Wahab who went for around 80 in 10 overs #PAKvsSL,1179395410458300400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,diaries_&_daily_life,sports,,,,
2019-10-02,The cooler weather has me dreaming a lot lately! I’m just patiently waiting on the season... gilsonsnow {{USERNAME}} {{USERNAME}} {{USERNAME}} . . . . . #sendquattro #gilsonsnow #seasons #autumn #bozemanmt… {{URL}},1179515093895266300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
2019-10-03,The Machine  written by: Seorin Kae {{USERNAME}} “I  am on my way. I will call you as soon as I arrive. - The Foreigner”  After sending the message she looks up at the blue sky. The day before yesterday they sent {{URL}},1179633522954440700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,,,,
2019-10-04,Check out 2015 Signature Series Jeff Janis - AUTO - Green Bay Packers #6/10 {{URL}} {{USERNAME}} #collect #packers #nfl,1179937725182611500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-04,Check out what I just added to my closet on Poshmark: Rare GIII Green Bay Varsity Jacket Vendor Sample. {{URL}} via {@Poshmark@} #shopmycloset,1179938888405487600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,fashion_&_style,,,,
2019-10-04,"I want to see the {@Philadelphia Eagles@} go into this week as passionate and hungry as they did Thursday night against green bay, I want them to punch the Jets in the mouth and kick them while they are down.  I want to see this team not win a close game but beat a team to a pulp!",1180149629611999200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-04,Check out Green Bay Packers Super Bowl 45 Nameplate For A Football Helmet Case 1.5 X 8 {{URL}} via {{USERNAME}},1180210058132693000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-04,Check out Green Bay Packers Cheese Head Glass Pendant Charm 20mm For Necklace or Bracelet {{URL}} via {{USERNAME}},1180210553568059400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fashion_&_style,sports,,,,
2019-10-04,Feel free to send in your requests and shoutouts on Twitter {{USERNAME}},1180238828675764200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
2019-10-04,"#FRIPPTOPIA   It s easy {@Rashida Tlaib@} ; WAIT FOR THEM TO COMMIT A CRIME.  Then, press formal charges, go to a judge for a warrant, then send the police. {{URL}} ",1180239546371453000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-05,A lot of the broadcast work for the {{USERNAME}} is hidden behind the scenes. Coming up to 3am and I am still getting overlays and drafts ready for the Saturday broadcast of week 5. Send me some energy! Or cups of tea... Either will do at this point :) #NoRestForTheWicked,1180300808535122000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,film_tv_&_video,news_&_social_concern,,,
2019-10-05,Turns out {@David Gray@} is releasing a delux edition of White Ladder on the same day I release my Albumn 14-2-20 His is 20 years old Mine is 20 years in the making & fair to say White Ladder was an inspiration I ve a fair idea who will sell more. Will I send you a copy {@David Gray@} ?,1180573232094683100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2019-10-06,I just looked through the first 30 seconds of the video {{USERNAME}} sent to the CNC.  It shows both the Lord and Nikolai voters who didn’t send the proof of them being in the server votes were counted.   This was fair.,1180659061710348300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-06,"#UFC243 {@danawhite@} I know you only reply to the idiots on here but 3 questions.  1) How many letters of recommendation from respectable figures in the sport would I need that I can send you in order to help ref, judge, or backstage at overseas shows since I’m living in Asia?",1180659195202269200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,sports,,,,
2019-10-06,"#NP FROM THE ALBUM Empty Sounds,Bernie Leroux {{USERNAME}} - Dark Side Of The City, #listen >> {{URL}} << and {{URL}} #PlayingEverythingMusic #IndieMusic  #unsignedartist #internetradio #NoneStopMusic",1180659461259702300,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2019-10-06,"Watching the {@Georgia Football@} v. {@Tennessee Football@} game... Waiting for the refs to throw flags for targeting on commercials, fans, and maybe even the gentle autumn breeze. Becoming completely unwatchable.",1180659670173794300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,"Mitt Romney, your man was on the Beurisma borders well, are you afraid of an investigation. Watch out. {@Doug Collins@} {@Sean Hannity@} {@The White House@} {@Fox News@} {{USERNAME}} ",1180659895735070700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-06,I’m really gunna try to wake up early and go for a run I’m trying to get {@Escape@} ready Since MY WRISTBAND CAME IN THE MAIL TODAY!!!,1180660783568392200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,fitness_&_health,,,,
2019-10-06,I’ll miss field goals for free {@Mark Dantonio@},1180661648727646200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,Smaddy caa tek weh {{USERNAME}} phone?  Please  Send  Help,1180661873085161500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
2019-10-06,"I m excited to launch my very own podcast, Book Blurbs! Go to {{URL}} to tune in and send me a voice message or find it on most major podcasting platforms. You can also follow the podcast {{USERNAME}} and on Facebook. #BookBlurbs #Podcasting #Reading",1180662222437208000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,,,,
2019-10-06,“I pose and take pictures then send them to people that I don’t know”   #GoodThing kehlani {@Zedd@} #Beast #Boy #Hot #Hunk #Man #Fit #FitFam #Fitness #FitnessBoy #TheBluePrince #BodyBuilding… {{URL}},1180662478512038000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fitness_&_health,,,,,
2019-10-06,"Cole grabs K No. 6 and gets a ground-ball out, which nearly knocked Correa over, to send Martin Maldonado to the plate for the #Astros with the top of the lineup to follow #ALDSGame2 {{USERNAME}} ",1180662514264133600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,"Please fund & support Turning  Point USA but also please {@Vice President Kamala Harris@} {@President Biden@} {@Betsy DeVos@} please stop allowing the left TO USE OUR CHILDREN! Our Schools are Federally Funded! I have to pay school taxes, yet I’d NEVER send my children to public indoctrination. With College I Have NO CHOICE",1180663244882677800,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,learning_&_educational,news_&_social_concern,,,
2019-10-06,Somebody send the offensive staff a copy of {@Warren Sharp@} because it seems like they love calling plays to get to 3rd and long,1180663670138908700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,I don’t know who to send to but I learned that Twitter can be educational {{USERNAME}} #loveastro,1180663810010558500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,learning_&_educational,,,,,
2019-10-06,I’m just now beginning to understand why {{USERNAME}} says he loves #omnisphere so much,1180663856571408400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
2019-10-06,Send your :30 audio rant about week 6 in the PAC-12 or your team to immad@unafraidshow.com and we will put it on the next episode of {{USERNAME}} !,1180689973776806000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
2019-10-06,"EXPLICITAn excerpt from my appearance on {{USERNAME}} watch out for it!!!! We talk about all sorts of things, from the origins of The U Mind and Creeping Wave Radio ti wandering Russian Dog boys. If you like odd… {{URL}} ",1180690187246022700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2019-10-06,xfinity {@Music Choice@} my new single is up nation wide. Search for Likshots. Take footage and send it to me. I would appreciate it. More big announcements on the way.  {{URL}},1180690423628669000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2019-10-06,I love how {{USERNAME}} and I scream about GOT7 every day and send each other seriously some of the most ridiculous things. It’s one of the best things about logging onto this app I SWEAR,1180692494725439500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,music,other_hobbies,,,,
2019-10-06," The thought of sending a child to college doesn t seem so bad in the early stages of their life. You think you have plenty of time, right?  Read this! #30Seconds {{USERNAME}} #college #savingforcollege #money #singlemom #FAFSA {{URL}} ",1180694069896462300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,learning_&_educational,youth_&_student_life,,,,
2019-10-06,"#Bigil Will be a Mass Commercial Entertainer Like Ghilli & Pokkiri, With the Football Angle added on and a Strong Message About Women Empowerment!  Budget 180 CR {{USERNAME}}   Watch Out For #ThalapathyVijay s Football Dribbling Skills & Emotional Scenes!",1180716534764720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,Jc madhuswamy of BJP says people have not come forward to claim relief from govt.he said only 9k ppl came forward to claim relief. Mr.madhuswamy lot of ppl have lost their documents in flood.its your job to send authorities door to door to help the ppl {@BJP Karnataka@},1180717131089887200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-06,I honestly don’t understand why blocking someone on {{USERNAME}} still allows the blocked person to see your messages in mutual discords. Please explain {{USERNAME}} :),1180717168289149000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
2019-10-06,I got mine yesterday!  **** Doctors say: Now s the time to get the flu shot - Eyewitness News WTVO WQRF {{URL}} via {@Google News@},1180717545935925200,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,fitness_&_health,news_&_social_concern,,,
2019-10-06,"#Bigil  - Will be a mass commercial entertainer like Ghilli and Pokkiri, with the football angle added on and a strong msg abt women empowerment - 180 CR budget, says {@Archana Kalpathi@} - Watch out for #ThalapathyVijay s football dribbling skills and emotional scenes  ",1180720680200859600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,sports,,,,
2019-10-06,‘ {@K104@} Sports w/ {{USERNAME}} : Dallas Cowboys #DallasCowboys vs. Green Bay Packers #GoPackGo - Week 5 #GBvsDAL’ on #SoundCloud #np #k104 #NFL100 {{URL}},1180721298433032200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,I will never understand why {@Britney Spears@} didn t release Strangest Love.  Easily one of her best songs.  Her unreleased stuff is better than most people s albums!,1180721717360124000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2019-10-06,"Confession: When {{USERNAME}} is working overnight at the FireHouse. I send him goodnight tweets just to say I Love Him, cause he sets his phone to Do Not Disturb but he ll check tweets like clockwork.",1180722118536945700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,diaries_&_daily_life,relationships,science_&_technology,,,
2019-10-06,Hi. Looking to join the revolution at {{USERNAME}} . Please send me an invitation for #argentas {{URL}},1180723529626468400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,other_hobbies,science_&_technology,,,,
2019-10-06,"Lakshmi puja is performed during Diwali to invite goddess home so that our New Year is filled with peace, wealth & prosperity! Return our money,give us a reason to perform the ritual this year! agar lakshmi hi nahi raha kiski puja kare #SavePMC {@Narendra Modi@} {@ReserveBankOfIndia@} {@Shaktikanta Das@} ",1180723668806070300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,arts_&_culture,other_hobbies,,,,
2019-10-06,"ROLL CALL FOR terraceafterhours TONIGHT! . Send or text me names ASAP for free entrance up til 3am! . Tonight We welcome BONES {{USERNAME}} from LA With support by soulstateofficial {{USERNAME}} , and a proper jam to… {{URL}} ",1180724344437141500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,music,,,,
2019-10-06,NIJA BOX FOOD {{USERNAME}} from UK. . Need a professional logo/brand ?  Send a DM  . Follow . {{USERNAME}} . #logoinspirations #logotype #designinspiration #illustration #logodesigner #logoinspiration #logo_showcase… {{URL}},1180749089975107600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,food_&_dining,,,,
2019-10-06,"New Year, New Hero - A Romantic Comedy by Susan Alison {{URL}} via {@Amazon co uk@} ",1180749742491472000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2019-10-06,I feel like we need to send Katherine to a spa for a week...cuz the friend group is giving her no love. #AMillionLittleThings {@A Million Little Things@} {@DJ Nash@} {{URL}},1180751771724968000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,film_tv_&_video,,,,
2019-10-06,Read my article in The Mail on Sunday ( {@Daily Mail Online@} ) on the incredible discoveries by archaeologists who uncovered the  First World War s Pompeii  in a Belgian field {{USERNAME}} #LestWeForget {{URL}},1180752117486751700,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,arts_&_culture,learning_&_educational,science_&_technology,travel_&_adventure,,
2019-10-06,"STORY TIME: Months ago, {{USERNAME}} and I went to TxF and I got really drunk. Then I met a cute guy and had a really nice conversation with him. Unfortunately, his friend grabbed him and we weren t able to say goodbye to each other. ",1180752450338218000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
2019-10-06,. {@Budweiser Nigeria@} I’m a loyal Cityzen and I’m taking my shot at the #KingofTheMatch title. Send my personalized profile picture with #ManCity my team’s colours and reminders whenever my team is playing. Let’s play. Choose your team below! {{URL}},1180752646027845600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,. {@Twitter Support@} please send me a message I need help,1180754025790296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
2019-10-06,Abraham. {@Budweiser Nigeria@} I’m a proud Blues fan and I’m taking my shot at the #kingofthematch title. Send my personalized profile picture with #Chelsea my team’s colours and reminders whenever my team is playing. Let’s play. Choose your team below! {{URL}},1180754039555920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,The boys of {{USERNAME}} display a wide range of technical musical abilities on this track. A strong opener to the album and introduction for what s to come. #TheMidnightEmotion {{URL}},1180777045892092000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2019-10-06," He calls us out by name and invites himself to move in ...love {{USERNAME}} interpretation of the biblical story of Zacchaeus, the tax collector who He (Jesus) called out by name in order to show him His love...#mercy #love #grace #forgiveness",1180777208232710100,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,arts_&_culture,diaries_&_daily_life,other_hobbies,,,
2019-10-06,Looking to join {{USERNAME}} . Please send me an invite.  {{URL}} lewat {{USERNAME}},1180777423505256400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
2019-10-06,Scream! Our first show just dropped on {{USERNAME}} Originals! Watch & send more work out way :)  Watch Firangi AF on Zomato {{URL}},1180777802133459000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,food_&_dining,,,,
2019-10-06,Agreed 100%. dear simgurus please watch this video so you guys understand why some of us think ts4 is shallow. {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{URL}},1180778467857780700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2019-10-06,Known this bestie for a really long time since we were little and it was really nice to catch up again {{USERNAME}}  @ Watson s General Telegraph {{URL}},1180778959119646700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
2019-10-06,"So Friday was my leaving do from {@Oxleas NHS@} after 5 years  The teams working within forensic services are just immense and I feel proud to have worked alongside you. Good days and challenging, all very special. Thank you for my send off and humbled by the 50+ who came incredible",1180780586304192500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
2019-10-06,Sooooo appaz I’m going glasto 2020 with my besties!!! {{USERNAME}} you’re a legit god send!!! {{USERNAME}},1180781001401876500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,diaries_&_daily_life,relationships,travel_&_adventure,,,
2019-10-06,A tasteful follow up to  Silk  - watch out for JPapi s cowbell solo somewhere in the middle! MORE COWBELL!  {{USERNAME}} #TheMidnightEmotion {{USERNAME}} {{URL}},1180781213629304800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2019-10-06,The latest The Croydon Gazette! {{URL}} Thanks to {{USERNAME}} {@Sam Truelove@} {{USERNAME}} #croydon #send,1180781906608234500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-06,Globus was really nice Friday at tresorberlin . Such a nice inspiration to hear #moritzvonoswald play and blend classic and new Techno tracks. Really good to reconnect with the legendary {@Herr Alterschinken@} and with… {{URL}},1180782000426369000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2019-10-06,Oh come on the refs are letting the Roosters lay all over them ffs #NRLGrandFinal {@NRL@},1180782274348015600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,I believe the poker community should just send {{USERNAME}} and {{USERNAME}} PayPal payments for the next 2 weeks.....,1180782336943652900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,,
2019-10-06,Oh {@NRL on Nine@} commentators! It is a professional foul! You just say no sin bin coz it’s Cronk....thank god the refs are being consistent about this! #nrlgf,1180784259889414100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,Why you should get the flu shot early this year. {{URL}} via {@Las Vegas Sun@},1180812139147206700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
2019-10-06,#GGGDerevyanchenko for the send week in a row we were treated to great fight and sadly people choose to focus on the negatives it’s really sad I can’t believe people were booing {@Gennadiy Golovkin@} at the end a man who gave everything over 12 rounds and legitimately won the fight!,1180812399672250400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,"“In 1919, Sylvia Beach sent a telegram to her mother in America: ‘Opening bookshop in Paris. Please send money.’“ That bookstore became the famed {{USERNAME}} . (Read “The Patron Saint of Bookstores” {{URL}} ",1180812730602799000,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,arts_&_culture,learning_&_educational,news_&_social_concern,,,
2019-10-06,Please send your tech team. Our connection hasn’t been restored yet. It’s been 4days now and we’re just exchanging msgs thruDM since and nothing is happening. This is too much! {@SKYserves@},1180812798382628900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
2019-10-06,Taylor Swift: False God (Live) - SNL {{URL}} via {@YouTube@} One of my favorites on the album — & the stretched sax solo when she performed it live was everything,1180813192576012300,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,celebrity_&_pop_culture,music,,,
2019-10-06,Russia offers Turkey to send astronaut to space station - Turkey News {{URL}} via {@Hrriyet Daily News@},1180813932417765400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
2019-10-06,Receive advice every winter - watch out for new crop of drivers with zero winter experience. This article is way past that & mentions the Maritimes. Curious on NS issued licenses & Atlantic Provinces Trucking... {@CTV Atlantic@} {@The Chronicle Herald@} {@CBC Nova Scotia@} {{URL}},1180814192171012000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,news_&_social_concern,other_hobbies,travel_&_adventure,,,
2019-10-06,"Send a card to a kid {@Children s Hospital LA@} & bring some Halloween spirit to a child in the hospital! Plus, for every card sent before Oct. 30, $1 will be donated to CHLA! It s completely free!! {{URL}} ",1180814767285526500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,news_&_social_concern,relationships,,,,
2019-10-06,"#FFNow Was offered Nick Chubb, Marlon Mack & TY Hilton for CMC, F1 McLaurin & Singletary. 12 man, .5 PPR. Only other running back is Josh Jacobs who hasn t been utilized to my liking. Worth trading the best work horse or ride it out? {@Matthew Berry@} {@ESPN Fantasy Sports@} ",1180840494097670100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,"So, what new studio does {@Tyler Perry@} have? Someone send the deets pls.",1180840820821414000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,,
2019-10-06,CIA Coup? US IC s Fingerprints All Over Trump Impeachment Op & JFK Assassination – RPI Director - Watch out Sir! {@President Biden@} {{USERNAME}} {@Jill Biden@} {{URL}},1180841301727682600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-06,Putin s dupe AKA {{USERNAME}} days in Our White House are numbered. More likely than not Putin s dupe will spending New Year s all dressed in orange.,1180841612873814000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-06,Cmon {@Twitter@} i already sent a request so please send me my archive immediately! I need to retieve my deleted #RSD entry tweets. N O W !,1180842424672776200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-06,Miles Sanders or Carlos Hyde for my RB2? Please send help!!! {@MG@} {@Michael Fabiano@} {@Adam Rank@},1180843409143222300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-06,"A month on from release, Lana Del Rey s  Norman F*cking Rockwell!  is an album to lose yourself to. The California dream is dead, and the album throws down the deluge of pain in trying to find romance in a world like this. {{USERNAME}} {{URL}} ",1180843542106771500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
