date,text,id,label/0,label/1,label/2,label/3,label/4,label/5,label/6,label/7,label/8,label/9,label/10,label/11,label/12,label/13,label/14,label/15,label/16,label/17,label/18,label_name/0,label_name/1,label_name/2,label_name/3,label_name/4,label_name/5
2020-03-15,{{USERNAME}} stock up 12.01 @ $114.07 #NYSE since Friday - People are Sheep,1239007828595089400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,news_&_social_concern,,,,
2020-03-13,email to school {{USERNAME}} We plan on keeping Danna and her siblings home from school for the time being. we believe it is our civic duty to practice social distancing to lessen the potential of contracting COVID-19 which will in turn lessen the burden on our health care system.,1238506580066394000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,fitness_&_health,news_&_social_concern,youth_&_student_life,,,
2020-01-05,"Planning to share The Bear and Piano by {{USERNAME}} with one of my ECA groups. Was going to create some cityscapes but just found blog with how to draw bears, looking forward to see what they create! Need to order Lights on Cotton Rock now as well!",1213818013373227000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2020-05-24,Paid in 2 days by the feds for CERB. 22 days in applying for BCEBW and still waiting. waiting 4 manual processing. What? Why?! No one has answers. No one working around the clock to get BC paid. Story here... {@CBC Vancouver@} {@CTV News Vancouver@} {@Global BC@} {@John Horgan@} {@Carole James@} {{USERNAME}},1264405263286591500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-03-22,I did it I finally got Animal Crossing #AnimalCrossingNewHorizons #NintendoSwitch ============================= #GamersUnite {@Twitch@} twitchkittens #Twitch #TwitchKittens #TwitchTV #TwitchTVOnline #TwitchOnline… {{URL}},1241573952645980200,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,gaming,,,,
2019-10-06,1. {{USERNAME}} 2. {{USERNAME}} UwU 3. {{USERNAME}} 4. {{USERNAME}}  5. {{USERNAME}} 6. {{USERNAME}} 7. Okie EVERYONE 8. {{USERNAME}} 9. @ ehh??  Nobody am fwends with all UwU xD 10. @ I got no one B)   Drop an emoji and I will send the questions!!,1180903271348744200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
2020-08-16,"#کچھ_نہیں_بدلا {@PAT@} {@Dr Tahir ul Qadri@} Our struggle is not against any one individual or group, but against the whole system. Nothing is expected to change until the poor in this country get justice.",1294993341822767000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-10-18,I see {@Ken Davidoff@} also felt the Astros presence in 2020 was an insufferable burden baseball fans had to carry.,1317978441128575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-01-24,"Played ex-Energy for {@ESEA@} & {{USERNAME}} #Umsanzi   16-13 & 16-7  Nuke was shakey, got some things to fix, WP to them, they re definitely the second best team in SA atm.  Proud of the boys for tonight <3 {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} #PlaySeriously",1353430413390168000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,,
2020-01-12,". {{USERNAME}} assume or pay any debt or obligation incurred in aid of insurrection or rebellion against the United States, or any",1216177528991293400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-04-05,I have a 5 hour master comprehensive exam that starts at 7pm. Do I play lofi hip hop or bang out with Digital Mirage {@Brownies Lemonade@},1246618366808191000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,diaries_&_daily_life,music,youth_&_student_life,,,
2020-02-02,6 days left until OWL kicks off. I m hoping that {@Overwatch League@} will confirm if we can co-stream with in-game footage before that. The amount of value we can create as a community on Twitch is massive!  Having time to prepare integrating it into content is essential.,1224028855721250800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,,
2020-11-06,I m sorry...I just can t get over that  the fake media  is calling the election...  Hillary Clinton Cheers the News that Media Calls 2020 Election for Joe Biden via {{USERNAME}} {{URL}},1324772971408466000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-09-13,Anyone else notice {@O Shea Jack Nichol son@} hasn’t tweeted about the Lakers making the conference finals? Weird. You good man?,1305052052691628000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,celebrity_&_pop_culture,news_&_social_concern,sports,,,
2020-06-21,Happy father s day to the most amazing father I have ever known. Before I saw how you were with Charlotte I had no idea fathers could love and give as much as you do. You re incredible and I am so happy to have you and Charlotte in my life. {{USERNAME}},1274701873434542000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,family,,,,
2020-03-15,The Rochester City School District has established a hotline for families regarding COVID-19 resources {{URL}} {{USERNAME}},1239249187163779000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,fitness_&_health,learning_&_educational,news_&_social_concern,,,
2019-09-22,Slapper alert. CupcakKe - Crazy Story Remix (Official Music Video) {{URL}} via {@YouTube@} {@Marilyn MonHOE@},1175801667129872400,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
2020-06-21,"Happy Fathers Day to my Dad, Rick! Since DAY ONE of LBs Circuit Training {{USERNAME}} he has made sure the gym is always CLEAN and TIDY! He comes in to the gym twice a day, everyday since Sept 10th, 2015 ❤️ From the… {{URL}} ",1274763811145334800,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,family,fitness_&_health,,,
2021-06-13,"Oh FFS, just realised {@ITV Football@} have got Peter Walton for the Euro s ‍♂️",1404165431250899000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-08-26,"Montrezl Harrell ( {@Montrezl Harrell@} ) is a trash player.  Patrick Beverley ( {@Patrick Beverley@} ), Paul George ( {@Paul George@} ), and Marcus Morris ( {@Marcus Morris@} ) too. #Clippers are classless trash. Trash players, trash organization. #Mavs #MFFL #WeTheNorth",1298438713782009900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,diaries_&_daily_life,sports,,,,
2021-01-01,12.31.20 Post Election Update #14: NESARA NEW YEARS EVE SPECIAL {{URL}} via {@YouTube@} USA time to defend freedom rights laws constitution justice peace on earth save USA,1345067009936126000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-03-14,"ICYMI: Today’s  Coast to Coast  on {@SportsGrid@} {@Scott Ferrall@} reacts to sports being shut down across America... {@Craig Mish@} & Dr Mitchell Roslin join, plus {{USERNAME}} in Hour 2 #GetontheGrid {{URL}} ",1238636851730276400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
2019-11-29,"Watch: #Oklahoma musician {{USERNAME}} releases new album  The #Christmas Light,  with the music video for  Home Movies  #HappyHolidays {{URL}} ",1200497621674147800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2021-02-26," It was very shocking because we saw a lot of dead bodies... I saw my neighbor dead. His body had been shot by five bullets. We found him, took his body to his house … He s an old man ~[age] 50.   #AxumMassacre #TigrayGenocide {@United Nations@} {@Human Rights Watch@} {@Vice President Kamala Harris@} {@President Biden@} ACT NOW! {{URL}} ",1365449347199041500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-01-19,Lmao so many questions I have for {@Tyler Perry@} about a fall from grace.,1218823945538941000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,,
2020-04-05,Dear {@NASA@} what is taking so much time to release the picture? #9बजे9मिनट,1246827966245400600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
2020-12-06,Lemme start Big Mouth b4 football come on. What this new season hittin for {{USERNAME}} ?,1335580198847340500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-01-24,So {@Conor McGregor@} gets KO’d in the second round making by {@The Diamond@} . Will we see a trilogy?   #McGregorvsPoirier2,1353250547944616000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,sports,,,,
2020-04-26,Apple Confirms New Warning Affecting Almost All iPhone Users - {{URL}} via {@Shareaholic@},1254348441754296300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
2021-01-10,"“Authoritarians have little to celebrate. The events in the United States demonstrated that democracies are self-correcting and resilient because they vest power in institutions, not in rulers.” ⁦⁦ {@IRI@} President {{USERNAME}} in {@Foreign Affairs@} {{URL}} ",1348236209433305000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-05-23,Crazy amount years later and still waiting for temptation and shock the world unreleased songs from {@J Cole@} and {@Kendrick Lamar@} ❤️‍,1396555964418044000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2019-11-10,Remember the Red Scare? Now We Have the White Scare. {{URL}} via {@YouTube@} !!,1193556794905440300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,news_&_social_concern,other_hobbies,,,,
2019-10-06,"Lakshmi puja is performed during Diwali to invite goddess home so that our New Year is filled with peace, wealth & prosperity! Return our money,give us a reason to perform the ritual this year! agar lakshmi hi nahi raha kiski puja kare #SavePMC {@Narendra Modi@} {@ReserveBankOfIndia@} {@Shaktikanta Das@} ",1180723668806070300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,arts_&_culture,other_hobbies,,,,
2019-11-10,#archive Which is the right way to remember brother Robert Mugabe: From {@Prof Makau Mutua@} {{URL}} From {@David Ndii@} {{URL}},1193586965440057300,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,family,news_&_social_concern,,,,
2020-05-17,Congratulations {{USERNAME}} {@Darlington Raceway@} and {@NASCAR@} (and Kevin Harvick)!  Live sports on TV and well done!,1262161656618123300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
2021-05-23,"Watched Hair at the {@BFI@} Southbank last night - that is a WILD musical. You genuinely cannot tell how it is going to end, and the music is as hedonistic as it is outstanding - definitely one of my new favorite musicals. Check out the Dream Palace season if you haven t already!",1396525078939148300,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,film_tv_&_video,music,,,
2021-04-25,JIHOON BLUE HAIR SELCA AAAAA {@TREASURE@},1386226922582012000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,fashion_&_style,music,,,
2020-12-31,Also happy new years eve to {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},1344613873421316000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,arts_&_culture,diaries_&_daily_life,family,relationships,,
2020-05-17,"Admire the massive effort of {@NASCAR@} , along with {@Darlington Raceway@} , {@FOX NASCAR@} , and {@Motor Racing Network@} , to bring sports back. This day will be remembered as a turning point in the return of live sports competition. #NASCARIsBack",1262168598958743600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-08-02,There s a bigger storm brewing  {{USERNAME}} reports on {{USERNAME}} that Qld Health have been in contact with the {@Melbourne Storm@} regarding lack of social distancing of fans at today s game still underway at Kawana Waters. Interesting.,1289829802514370600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,fitness_&_health,news_&_social_concern,sports,,,
2021-08-25,Jeremih - Down On Me ft. 50 Cent (Official Music Video) {{URL}} via {@YouTube@} Then when U land in NYC welcome 2 the Big  of God’s  so GEEA will be in Philadelphia welcome 2 Freedom and Water 2,1430620124814483500,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,music,,,
2020-12-31,"Follow My Other Account I just Made. {{USERNAME}}   I Made It for Mental Health Advice, and Inspirational Quotes. I Wanna Check up on Y’all More so Follow It  BTW I Hope all of You Have a GREAT New Years Eve. ",1344795470665838600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fitness_&_health,,,,,
2021-04-11,"COVID vaccine passports not government s role, Buttigieg says {{URL}} via {@New York Post@} ",1381302641544683500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,news_&_social_concern,science_&_technology,,,,
2020-07-19,Celebrate National Ice Cream Day Sunday with fresh gelato from {{USERNAME}} ! Il Fiorello is open for to-go orders. Enjoy a scoop of your favorite flavor on the patio overlooking the olive trees. #suisunvalley… {{URL}},1284909515595554800,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,food_&_dining,news_&_social_concern,,,,
2020-03-15,Malia Jones and James H. Conway: Respect social distancing — and keep your kids home from school ASAP {{URL}} via {{USERNAME}},1239279396877480000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,fitness_&_health,learning_&_educational,news_&_social_concern,youth_&_student_life,,
2021-03-26,Join {@hollyltucker@} and the bank for Mastering Your Money With NatWest Business and learn how to tackle all of your business ailments.   The first session is at 12 noon on 12 April. Full details can be found below. {{URL}},1375379947469078500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,,,,,
2021-01-17,The Central Noble boys buckled down in the second half against Angola to win back-to-back NECC Tournament titles. {{USERNAME}} {{USERNAME}} {{URL}},1350653566856405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-08-29,"Condé Nast is taking a global gamble on the future of magazines, writes {{USERNAME}} {{URL}} ",1431889162404311000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,business_&_entrepreneurs,film_tv_&_video,,,,
2020-11-02,❗️VOTING ENDS SOON SO PLEASE TAKE TIME TO VOTE FOR NAMJOON❗️  200 replies  REPLY AS MUCH AS YOU CAN BTS SONGS SEPARATELY + I am voting #RM of #BTS ( {@BTS_twt@} ) for #BiggestCrush at #TDYAwards {@96 5 TDY@},1323112428448542700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-07-02,The Political Settlement Under The {@VoteANC@} Has Expired The Implications Are Bad And The People Like Always Will Feel The Heat. {@Cyril Ramaphosa VoteANC@} Your Divergent  Won’t Work Because Churches Are Anti Your Cult And We Will Take It To The Streets.Will Collapse Your {@Presidency South Africa@} For Sure,1411111997417169000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,,,,
2020-02-16,Oh my God! I feel it s special dayyes Rosie it sme You made my dayThank youuuu I hope you had amazing valentine s day! Love you so much( {@Rose Ellen Dix@} {@Roxetera@} ) #cameofameo {{URL}} через {@Cameo@},1229041313447805000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
2021-02-08,I wanna see {@The 1975@} perform at the Super Bowl next year.,1358867990310232000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,celebrity_&_pop_culture,music,sports,,,
2019-09-08,Baker Mayfield and OBJ arrive for Game 1 at FirstEnergy {{URL}} via {@fox8news@},1170728122729341000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,sports,,,,
2021-08-22,I m sitting next to {{USERNAME}} while she is doing her NFL fantasy draft.  I am currently sitting at 12  tight end  jokes.,1429562549016666000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,diaries_&_daily_life,sports,,,,
2019-11-17,"Lights Up and Watermelon Sugar get down and go hard, but i need a song on Fine Line to go HARD. LIKE CAN’T STOP DANCING FORGET WHERE I AM HARD. LIKE KIWI BUT EVEN HARDER {@Harry Styles@} will there be one? FRFR ASF TWINZZZZZ",1195995580163477500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2019-11-03,touch-free human/computer interfaces  {@Chris Dixon@} your predictions could come true with #Google #Soli. Need to wait on who ll find the perfect use case to make it mainstream. Hope {@Google@} finds it themselves.,1191052388683178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,science_&_technology,,,,,
2020-09-27," When the jungle was open, I rolled in with the riders Stole food from the bears, and brought it back to the lions Hold court with the apes, I m a gorilla but lighter Got the eye of a tiger, the heart of a fighter   - {@Lil Wayne WEEZY F@} - Tha Mobb #LilWayne #bars #rap",1310367822799831000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-02-02,The {{USERNAME}} boys take the win tonight in {{USERNAME}} against {{USERNAME}} in the #SiegeInviteSeries   Proud of these guys and GGs to Carnage,1223844239525548000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,gaming,sports,,,,
2020-12-27," {@Kurt Warner@} : With the Greatest Show on Turf {@Los Angeles Rams@} , my WR getting was about SEPARATION. With {@Arizona Cardinals@} , my WR getting open was about POSITIONING. #TightWindow #FootballOpen #NFLopen   always great, gotta love it ! {@NFL Network@} {@Las Vegas Raiders@}  {@Miami Dolphins@} ",1343041326191882200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-10-11,ARMY please vote here ! {@BTS_twt@} #BTSconcert #MapOfTheSoulOne_D2 {{URL}},1315288018765348900,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,music,,,
2020-10-29,I am a Giants fans at heart ♥️     May the Dodgers enjoy  a parade and all of them catch covid  lousy world series of my life {{USERNAME}},1321692343397834800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-08-09,Follow spree? {@Dove Cameron@} please...? ❤️❤️ I love you so much omg that would be amazing please follow us ❤️❤️,1292459218193256400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,,,,,
2021-05-09,Snoop Dogg tells Bill Gates to fix EA Sports Servers NOW {{URL}} via {@YouTube@} -,1391240015326417000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,gaming,,,,
2021-03-07,". {@Drizzy@} & {@Yung Rnzl@}    Lemon Pepper Freestyle  debuts on the UK Spotify Chart at #3 (475,391 Streams).  This is Drake s 185th & Rick Ross  15th entries on the chart.  This is now Rick Ross  highest peaking song on the UK Spotify Chart surpassing  Down Like That ",1368380619059835000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
2020-11-06,"Leftists, Never Trumpers Begin Compiling Lists of Trump Supporters {{URL}} via {@Breitbart News@} ",1324832643960262700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2021-06-20,"Happy Father’s Day to all the daddys out there, but especially to my baby daddy {{USERNAME}} . You are the best girl dad. Your girls love you ❤️",1406612144070795300,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,family,relationships,,,
2020-04-24,"RESPECTED GOVERNEMT OF INDIA, Its now near to 40 days we are struggling to live on very limited resources and purchasing food by lending money from other malaysians. Please help us to join our family. Rescue us and arrange flights for us {@PMO India@} {@Narendra Modi@} Ji, {@Hardeep Singh Puri@} ",1253559564051427300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-10-20,I don t understand why Sir {@Keir Starmer@} leader of the #LabourParty is remaining so quiet about #GreaterManchester while {@Andy Burnham@} is quite literally in the fight of his life to protect #Northerners. Why is he the #Labour leader again? Because of his #conservative leanings?,1318611818630287400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-10-28,"WOW....         Hundreds of Trump supporters stuck on freezing cold Omaha airfield after rally, 7 taken to hospitals {{URL}} via {@NBC News@} ",1321511669407907800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-02-14,I’m so happy that my {@Kansas City Royals@} won the  2015 World Series without cheating!!! The {@Houston Astros@} players & ownership will forever be linked as cheaters for the rest of their careers #2017championshipistainted,1228407398781587500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-06-06,President {@Yoweri K Museveni@} :  All teachers to get fully vaccinated or they shall not be allowed to teach.   Communal prayers are suspended for the next 42 days. #M7Address  #Covid19Ug  #Staysafug,1401599078249738200,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,fitness_&_health,learning_&_educational,news_&_social_concern,science_&_technology,,
2020-09-06,{@Miami HEAT@} Basketball vs {@Milwaukee Bucks@} Game 4  {@790 The Ticket@}  {{USERNAME}}  2:15p - Pregame Show from The Zaslow Mansion 3:30p - {{USERNAME}} & {@Ruth Riley Hunter@} w/the call Post - PostGame from The Zaslow Mansion  BAD NEWS for the Bucks!!  LIVE: {{URL}},1302632542294757400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-04-05,Enter to win {@Star Wars@} Star Wars: The Rise of Skywalker Blu-ray at Heck Of A Bunch {{USERNAME}} US #giveaway {{URL}},1246855645577523200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
2020-08-02,Trump’s hatred for the media inspired an anti mask crowd to harass and chase off a local new crew.  Denying the 1st amendment is the opposite of #PrinciplesFirst   Group rallies against Minnesota mask mandate at State Capitol {{URL}} via {@KARE 11@},1289739038878883800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2020-09-27,"10 times st8ght to finals, 35 yrs old, 17th year in the league... Greatness at its finest✨ {@LeBron James@}  baby! ",1310064133665108000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,celebrity_&_pop_culture,gaming,sports,,,
2020-11-15,"great stat about {@Colorado Buffaloes Football@} . in 2 games, they ve led for 103 min, tied for 8 and trailed for only 3. While both games have ended up being one score affairs, the 2-0 start is no fluke & {@Colorado Buffaloes@} have been the better team. #CUBuffs",1327820119448330200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-11-07,#DirectionersForChloe  #DirectionersForChloe  #DirectionersForChloe  #DirectionersForChloe  #DirectionersForChloe {@Liam@} {@Harry Styles@} {@Niall Horan@} {@Louis Tomlinson@} {@zayn@} please please listen to us!!!#DirectionersForChloe,1325165351777136600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
2020-09-19,Tampa Bay s Jon Cooper against Dallas  Rick Bowness is the 1st Stanley Cup Final in NHL history to feature a coach facing a former assistant. {@Stephen Whyno@} {{URL}},1307280815441707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-10-23,"ADD YOUR NAME – Claps don’t pay the bills, £10 Minimum Wage Now {{URL}} {{USERNAME}} {{USERNAME}} {{USERNAME}} ",1319698085380051000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-12-24,I swore I would never watch a Star Wars movie ever and here I am on Christmas Eve watching the new Star Wars movie. I guess I do love {{USERNAME}},1209533704261030000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,diaries_&_daily_life,film_tv_&_video,,,
2021-05-09,Looking forward to the battle of Florida in the playoffs!! #wow #heatingup {@Tampa Bay Lightning@} {@Florida Panthers@},1391260816972779500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-10-27,"Dear {{USERNAME}} , If you think an hour away s too close for comfort to Gary, try living 15 minutes from the place. #immaturethoughtstour",1188333071587827700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
2021-05-23,"The difference between me and {@Kevin Durant@} , besides basketball talent, I’d still be lying on the ground under the hoop.",1396281524748685300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2019-12-26,I spent most of this Christmas break watching the {@BLACKPINK GLOBAL BLINK@} reality show. I DIDN T EVEN REALLY LISTEN TO THEM BEFORE. HOW DO THEY GET YOU HOOKED LIKE THAT.,1210105427708395500,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,music,,,
2020-11-03,I find it amazing that dumb and dumber {{USERNAME}} and will Cain can only find trump supporters to interview at diners. So much for fair and balanced,1323593502752690200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-10-05,A lot of the broadcast work for the {{USERNAME}} is hidden behind the scenes. Coming up to 3am and I am still getting overlays and drafts ready for the Saturday broadcast of week 5. Send me some energy! Or cups of tea... Either will do at this point :) #NoRestForTheWicked,1180300808535122000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,diaries_&_daily_life,film_tv_&_video,news_&_social_concern,,,
2019-10-30,Kimball Volleyball headed to the second round of playoffs on Halloween Night @ 7:00pm location is still TBD  depending on tonight’s game between Nevada Union and Liberty Ranch ... and the PG&E power outage status. #gojags #issafamily {{USERNAME}} {{USERNAME}} {{USERNAME}},1189391327647031300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2021-06-27,Feel Free To Plant A Tree. I STAND WITH BUXWAHA FOREST {{USERNAME}} {@PMO India@} {@Shivraj Singh Chouhan@} {@Aditya Birla Group@},1409025319684624400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
2019-12-29,#Skyrim is The best game of the decade “in my opinion” {@Bethesda@},1211104347788107800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,,
2020-12-13,"The time and date is December 13, 2020 at 4:43pm and Adam Gase is still the head coach of the {@New York Jets@} {@NFL@} #NFL #SundayFootball #NYJets",1338238084496887800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
2020-09-20,Please check out my new video - How to Draw a Christmas Tree - fun and easy {{URL}} via {@YouTube@} #Christmas  #sketch #drawing #cartoon #popart #elearning #remotelearning #color #pencilsketch #Holiday #red #blue #green #tutorial #learn #tree #cute #easy,1307558822974759000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,arts_&_culture,film_tv_&_video,,,,
2021-07-18,"Bucks need to finish the job now. Had this kinda game 5 against nets, only to lose game 6 at home. Get the job done on home court, don’t push your luck by coming back to PHX {@Milwaukee Bucks@} ",1416605026609516500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
